user_id,game_id,installers,retained_users,minuted_played_install_day,,,,
CQqfEssL,game_4,1,1,5,,,,
CQQeieHh,game_3,1,0,1,,,,
CqPFJwrk,game_2,1,0,8,,,,
CqnyaSvG,game_3,1,0,1,,,,
CqNMzlOd,game_3,1,0,2,,,,
cQnMqkda,game_1,1,0,2,,,,
cqnebMSQ,game_4,1,0,8,,,,
cQmzmbUz,game_2,1,0,10,,,,
CQMaikrL,game_1,1,0,5,,,,
cqljJHQx,game_3,1,1,10,,,,
cqLFpNOL,game_2,1,0,7,,,,
CQKuyMra,game_4,1,0,10,,,,
CQkMqdgT,game_3,1,0,3,,,,
CQjXqyIm,game_3,1,0,8,,,,
cQJfOIYN,game_2,1,0,4,,,,
CqHWYMOZ,game_1,1,0,8,,,,
cqHJGktp,game_1,1,0,5,,,,
cqhGinhZ,game_2,1,0,5,,,,
cqGMypLr,game_3,1,0,7,,,,
cQGMhzFi,game_1,1,0,5,,,,
cQggdbjC,game_3,1,1,1,,,,
CQGBppAO,game_2,1,0,2,,,,
cqFpFGfm,game_2,1,0,2,,,,
cqFflSLn,game_4,1,0,1,,,,
cqEUDufr,game_2,1,0,8,,,,
CQEsVqpF,game_4,1,0,2,,,,
CqErzKzX,game_1,1,0,8,,,,
cQEESXYr,game_2,1,1,3,,,,
CqdQLVsp,game_3,1,0,1,,,,
CQDldWiT,game_3,1,0,6,,,,
cQDeKtXB,game_4,1,0,5,,,,
CqcmRvtl,game_3,1,0,10,,,,
cQaQoLyZ,game_1,1,0,4,,,,
CpzSkvia,game_4,1,0,2,,,,
cPzGAaLL,game_1,1,1,7,,,,
CpzeCaDi,game_2,1,0,4,,,,
CpyWuvGL,game_1,1,0,9,,,,
cpyLzzAK,game_2,1,0,10,,,,
cpxVTSML,game_2,1,0,9,,,,
CPwsncZt,game_2,1,0,2,,,,
cPWIxAIg,game_1,1,1,2,,,,
cPwhGiJe,game_3,1,0,5,,,,
CPVWtSat,game_2,1,0,5,,,,
cpvoMsIL,game_2,1,0,7,,,,
CPVLZQSv,game_2,1,0,7,,,,
CPVhRSKE,game_1,1,0,7,,,,
cpVFLkaT,game_1,1,1,3,,,,
CpVCwBwo,game_1,1,0,1,,,,
cpvaQUlD,game_4,1,0,6,,,,
CpuSEhdU,game_3,1,0,1,,,,
CPuoSJLQ,game_1,1,0,5,,,,
cPuHLqAZ,game_3,1,0,2,,,,
CpuFZbbU,game_1,1,0,9,,,,
CpSvlHGG,game_1,1,0,1,,,,
CpsTUVYk,game_1,1,0,6,,,,
cPSTJWvY,game_4,1,0,5,,,,
CpSSCKvA,game_3,1,1,5,,,,
cpSFLNyJ,game_3,1,0,8,,,,
CprsFPTP,game_4,1,0,2,,,,
cPrGqchL,game_2,1,1,7,,,,
cpQVhIgO,game_3,1,0,7,,,,
cPpbUKvm,game_1,1,0,3,,,,
cpodGWSA,game_1,1,1,8,,,,
cPNYjyOg,game_2,1,0,1,,,,
cPNGkDXT,game_1,1,0,6,,,,
CPMQduty,game_4,1,1,4,,,,
cPlxrEwj,game_1,1,0,5,,,,
CpLWLELg,game_2,1,0,7,,,,
CPltslbk,game_4,1,0,4,,,,
CpkogyFL,game_1,1,1,8,,,,
cpKGRgex,game_4,1,1,6,,,,
CPjtyqWG,game_4,1,1,10,,,,
CpJgnQGi,game_2,1,0,5,,,,
cpIiXrkY,game_3,1,0,4,,,,
cpIgtUvG,game_2,1,0,8,,,,
CPIduzJT,game_2,1,0,9,,,,
CpgvtoBj,game_4,1,0,5,,,,
cPEqvQaT,game_4,1,0,10,,,,
CpeHUzkt,game_1,1,0,2,,,,
cpDkFsxz,game_1,1,0,8,,,,
cpCjWZZb,game_3,1,0,1,,,,
cPCBAQan,game_1,1,0,5,,,,
CPbXPacX,game_3,1,0,5,,,,
cPbnzPWw,game_4,1,1,4,,,,
cPATqveD,game_2,1,0,9,,,,
CpaHqpON,game_1,1,0,5,,,,
cPahiOmZ,game_2,1,0,6,,,,
cpaefTSw,game_4,1,0,3,,,,
cPAaKhfz,game_4,1,1,7,,,,
CoZUSBho,game_2,1,0,10,,,,
CozTYcpF,game_2,1,0,7,,,,
COzRDnCS,game_3,1,0,8,,,,
COyyVEsM,game_3,1,0,9,,,,
coYJAnjR,game_4,1,0,7,,,,
coxhekPS,game_3,1,0,5,,,,
COwtBXvA,game_1,1,0,5,,,,
CoWkQjnu,game_4,1,1,8,,,,
coVtRopc,game_1,1,0,8,,,,
covsxakS,game_3,1,0,6,,,,
COVGSsnK,game_3,1,0,7,,,,
CoUwTRHx,game_1,1,0,3,,,,
CoUSjWdJ,game_2,1,0,8,,,,
couCsWuK,game_4,1,0,9,,,,
COUbXqjM,game_2,1,0,8,,,,
COtrYGNW,game_4,1,0,4,,,,
corojbyS,game_2,1,0,6,,,,
corFDAiZ,game_3,1,0,8,,,,
cOqLXnoH,game_1,1,0,7,,,,
cOqggymz,game_4,1,0,6,,,,
COpZmIxJ,game_2,1,0,5,,,,
COPHItBg,game_4,1,0,7,,,,
COpgIbEt,game_3,1,0,7,,,,
coPdXlyy,game_4,1,1,10,,,,
COpdhYHY,game_2,1,0,5,,,,
COOTWzAA,game_4,1,0,6,,,,
coOpAuJX,game_3,1,0,1,,,,
CooOpIKa,game_4,1,0,5,,,,
coMMLbdr,game_3,1,0,10,,,,
cOKRxFIS,game_2,1,0,8,,,,
coklVbQr,game_3,1,0,8,,,,
CoKILSpa,game_4,1,1,2,,,,
COkHSXtX,game_4,1,0,6,,,,
CokDgush,game_4,1,0,1,,,,
cOkCGTcL,game_1,1,0,10,,,,
CojueaLQ,game_3,1,1,8,,,,
cOJJUsuy,game_4,1,0,5,,,,
cOJcDZST,game_1,1,0,6,,,,
CoJaOriB,game_1,1,1,6,,,,
cOiMHqgs,game_4,1,0,1,,,,
cOIDymrQ,game_2,1,0,2,,,,
CoHwLYnM,game_4,1,0,10,,,,
CoHIrWFf,game_3,1,0,3,,,,
CoFyhDSb,game_4,1,0,9,,,,
COFXruyE,game_4,1,1,5,,,,
CODsNTuo,game_1,1,0,3,,,,
coDnClrn,game_4,1,0,3,,,,
coDJDPsI,game_1,1,0,2,,,,
CoDeQlbz,game_1,1,0,7,,,,
CoCaDnFU,game_4,1,0,8,,,,
CobTcOFy,game_4,1,0,3,,,,
CObelxrZ,game_4,1,0,2,,,,
coBBwdZm,game_1,1,0,7,,,,
CoAulVyV,game_2,1,0,3,,,,
coaTMVZi,game_1,1,1,3,,,,
COaCeGmv,game_1,1,1,10,,,,
cNZroGPj,game_1,1,0,7,,,,
CnZKahFP,game_1,1,0,1,,,,
cNySPeAO,game_4,1,0,8,,,,
cnYqTjLp,game_2,1,0,4,,,,
cNxXzNFX,game_4,1,0,6,,,,
cnxqaDNh,game_4,1,0,1,,,,
CNxgJIbD,game_1,1,0,2,,,,
CnwWWejI,game_4,1,0,3,,,,
cNwEMspf,game_1,1,0,6,,,,
CnvJLISq,game_2,1,0,10,,,,
CNVfhKeJ,game_2,1,0,9,,,,
cNuZqxdi,game_2,1,0,8,,,,
CNuSUruJ,game_3,1,1,9,,,,
CnuFftxa,game_1,1,0,6,,,,
cNueYArU,game_2,1,0,8,,,,
cNTZgiFT,game_1,1,1,9,,,,
CnTBJQfU,game_1,1,0,1,,,,
cNtBAAJJ,game_3,1,0,7,,,,
cNsVyblJ,game_4,1,0,7,,,,
cNsoMHer,game_1,1,1,2,,,,
cnSBBPWP,game_1,1,0,1,,,,
CnrJrlWn,game_1,1,0,2,,,,
cnRiRdmr,game_1,1,0,4,,,,
CnqZJYaT,game_2,1,0,5,,,,
CnQRqFTv,game_4,1,0,2,,,,
cnptcmDk,game_2,1,0,3,,,,
cNPNBaTU,game_1,1,0,5,,,,
CnpfxlVi,game_2,1,0,1,,,,
CnoqDaGY,game_4,1,0,3,,,,
cNnUMZXg,game_4,1,1,6,,,,
CNnmRFXS,game_4,1,0,8,,,,
CNnLEQyH,game_1,1,0,9,,,,
CnNehAVO,game_2,1,0,1,,,,
CnmNNJfx,game_4,1,0,6,,,,
CNLEKdNJ,game_3,1,1,2,,,,
CnLAHosE,game_1,1,0,1,,,,
cNkzVTct,game_2,1,1,7,,,,
cNKGmiuI,game_2,1,1,10,,,,
cNKFhriF,game_3,1,0,9,,,,
CnJVVTrf,game_1,1,0,4,,,,
CNJUfDFK,game_1,1,0,8,,,,
CnIqjtOK,game_4,1,1,9,,,,
cNIeNwfH,game_3,1,0,3,,,,
CnHpgXPf,game_3,1,0,9,,,,
CnHjVZVm,game_1,1,0,5,,,,
CNhfYWQs,game_4,1,0,3,,,,
cnhCpmsa,game_2,1,0,10,,,,
CngOcZGv,game_4,1,0,9,,,,
cngJjVVf,game_4,1,0,7,,,,
cnfDBEeT,game_4,1,0,9,,,,
CNezIjtR,game_4,1,0,9,,,,
CnepwzlV,game_4,1,1,9,,,,
cnEjrOip,game_4,1,0,6,,,,
cnDmMkyY,game_2,1,0,3,,,,
cNDLHieT,game_1,1,1,1,,,,
CNDhPQAt,game_4,1,1,8,,,,
CndDqfRj,game_4,1,0,6,,,,
CNDcjMQb,game_1,1,0,2,,,,
CNceWXfk,game_4,1,0,9,,,,
CNAwqpZH,game_1,1,1,10,,,,
cNaFTfgF,game_1,1,0,4,,,,
CMzvpzzO,game_1,1,0,7,,,,
cmZtsgmx,game_4,1,0,2,,,,
CMzMpVxz,game_2,1,0,3,,,,
CmzbPgGl,game_3,1,0,10,,,,
CMYqZUjU,game_4,1,0,9,,,,
CmYQkVdw,game_2,1,0,4,,,,
CMymZAgQ,game_1,1,0,3,,,,
cMyegJMx,game_4,1,0,3,,,,
cmxRwDCm,game_1,1,0,4,,,,
cmXnXIcS,game_3,1,0,10,,,,
CmWTrzir,game_2,1,0,2,,,,
CmWMAaua,game_4,1,0,9,,,,
CmwaAqJJ,game_4,1,0,8,,,,
CmvSTifn,game_4,1,0,6,,,,
CmVKTaBM,game_3,1,0,6,,,,
cMvihEzj,game_1,1,0,9,,,,
cMspMvhj,game_3,1,0,3,,,,
cmSONHZs,game_2,1,0,1,,,,
cmrCgvnC,game_3,1,0,5,,,,
CMPYUFTJ,game_2,1,0,6,,,,
CMPXJMmF,game_2,1,0,7,,,,
cMPNFeDB,game_1,1,0,4,,,,
CMPEjUfG,game_1,1,1,6,,,,
cMPbSAAX,game_1,1,0,5,,,,
CmOzcDYT,game_3,1,0,5,,,,
CmOGOhBu,game_4,1,0,3,,,,
cMOBQnQZ,game_1,1,0,4,,,,
CmNuRAwf,game_1,1,0,2,,,,
cmNmBTVL,game_3,1,0,6,,,,
cmLlquKq,game_4,1,0,1,,,,
CmkJvvxN,game_2,1,1,1,,,,
CMJJIeqh,game_4,1,0,3,,,,
CMjHrAhe,game_2,1,0,7,,,,
cmjESkph,game_2,1,0,2,,,,
cmjEhLzJ,game_4,1,0,2,,,,
cmjdoVis,game_4,1,0,1,,,,
CMiUgxZa,game_3,1,0,1,,,,
cMiouenV,game_4,1,1,5,,,,
cmieVEsf,game_3,1,0,9,,,,
CmiEQRmy,game_4,1,0,5,,,,
CMIbhnJp,game_1,1,1,5,,,,
CmhZHloL,game_1,1,1,10,,,,
CMgUWgzg,game_4,1,1,9,,,,
CMGlPPiv,game_4,1,0,7,,,,
CmgCgWdn,game_1,1,0,6,,,,
cMgCbbLe,game_2,1,0,3,,,,
CmFydTsa,game_4,1,0,7,,,,
CMFBFfDt,game_4,1,0,6,,,,
CmEzFjMs,game_4,1,0,1,,,,
cMeZBwDu,game_1,1,0,2,,,,
CmEwlLvZ,game_2,1,0,10,,,,
CMErnEeu,game_4,1,0,4,,,,
cMduGmso,game_3,1,0,10,,,,
CMDKjUVW,game_3,1,0,8,,,,
CMCsgNSU,game_2,1,0,9,,,,
cmCqnyVV,game_4,1,0,4,,,,
cmCLDLsd,game_1,1,0,4,,,,
CMbfWCBr,game_2,1,0,6,,,,
cmaykAGx,game_2,1,0,6,,,,
CMaRugOl,game_4,1,1,7,,,,
CMAcdcDI,game_1,1,0,9,,,,
cMaAzoZD,game_1,1,0,10,,,,
CMAacYFo,game_3,1,0,5,,,,
clzzCYrm,game_3,1,0,2,,,,
ClZvGLtv,game_4,1,0,9,,,,
clyXOLAt,game_3,1,0,2,,,,
ClxCrfAE,game_3,1,0,3,,,,
cLxcjRiG,game_1,1,1,8,,,,
cLXBwObR,game_2,1,0,4,,,,
clWlNQwK,game_4,1,0,3,,,,
ClwiuUih,game_1,1,0,7,,,,
ClwGqGlY,game_1,1,0,5,,,,
clwfUvKi,game_2,1,0,1,,,,
cLvTXLPr,game_4,1,0,1,,,,
cLvPzIwP,game_1,1,0,8,,,,
clvCbBil,game_1,1,0,1,,,,
CLuKoBsW,game_1,1,0,8,,,,
cluifTlq,game_2,1,0,9,,,,
cluFpuia,game_2,1,0,10,,,,
cLtQfgxV,game_4,1,0,9,,,,
CLrwFLyB,game_3,1,0,7,,,,
ClrsQnvD,game_2,1,0,4,,,,
clrrJlgN,game_1,1,1,6,,,,
cLrOzOjb,game_4,1,0,4,,,,
cLQfcVXv,game_4,1,0,7,,,,
clprIDKA,game_3,1,0,3,,,,
cLppDURt,game_1,1,0,4,,,,
ClpegyPc,game_3,1,0,4,,,,
CLOSAMBq,game_4,1,0,4,,,,
cLofVWVQ,game_1,1,0,4,,,,
clOaeohB,game_4,1,0,7,,,,
CLNsrnAi,game_2,1,1,8,,,,
ClNkkhNC,game_1,1,0,6,,,,
ClNdZgnp,game_4,1,1,7,,,,
CLmtkQyY,game_1,1,1,7,,,,
ClmkWesP,game_1,1,0,7,,,,
CllTaiej,game_2,1,0,8,,,,
CLlSyFbL,game_2,1,1,9,,,,
cLklQUZg,game_3,1,0,10,,,,
cLjSAouW,game_4,1,0,4,,,,
cliqCKGp,game_3,1,1,7,,,,
clIKWsmt,game_1,1,0,1,,,,
CLHXKUwl,game_4,1,0,8,,,,
cLHRgWuN,game_2,1,0,6,,,,
clhnmiPD,game_3,1,0,6,,,,
clhJYTcG,game_3,1,1,3,,,,
CLgRFtDc,game_2,1,0,9,,,,
clgMJAQj,game_1,1,0,5,,,,
CLgIeSxB,game_2,1,0,10,,,,
ClGHbPFO,game_2,1,0,2,,,,
ClfnzZsP,game_4,1,0,3,,,,
cLFjqaup,game_2,1,0,9,,,,
cLfIyIOe,game_1,1,0,5,,,,
ClFEAUOD,game_3,1,0,4,,,,
CLeSnAly,game_1,1,0,1,,,,
CLELLTzA,game_3,1,0,10,,,,
clCRXkyE,game_2,1,0,10,,,,
clcOwSyZ,game_1,1,1,7,,,,
ClcbVxCr,game_2,1,1,3,,,,
cLcAXaMc,game_4,1,0,3,,,,
cLBHcCDA,game_2,1,0,1,,,,
cLaHzfYi,game_4,1,0,3,,,,
ClaFfUYa,game_4,1,1,9,,,,
ClAElvWX,game_4,1,0,2,,,,
claAMDku,game_1,1,0,6,,,,
CKzWeSQj,game_2,1,0,4,,,,
cKyxXxGQ,game_4,1,0,5,,,,
ckyUfTYA,game_3,1,0,2,,,,
CKYESbnz,game_3,1,1,6,,,,
CkXgXkPa,game_2,1,0,10,,,,
ckWLoFXb,game_1,1,0,3,,,,
cKVpWSJb,game_4,1,1,4,,,,
CKVOAVzi,game_3,1,1,1,,,,
ckvKLlAA,game_4,1,0,3,,,,
CKVgHflm,game_2,1,0,8,,,,
cKUVPWzc,game_2,1,0,5,,,,
cKuViFKR,game_2,1,0,1,,,,
CKsahfrk,game_3,1,0,10,,,,
cKrjpdCs,game_1,1,0,3,,,,
CkrAyHpE,game_2,1,1,8,,,,
cKQwdRQG,game_2,1,0,3,,,,
CkQGwzOF,game_4,1,0,6,,,,
CkpjPpJW,game_1,1,1,8,,,,
CkOmnzYh,game_4,1,0,1,,,,
ckOMLZRA,game_4,1,0,9,,,,
CKoAzZbY,game_1,1,0,5,,,,
ckmyYulv,game_1,1,1,8,,,,
CKmMcdEM,game_3,1,0,3,,,,
cKLwpcWE,game_3,1,0,5,,,,
cKltNTef,game_4,1,1,5,,,,
cKLqtbBp,game_4,1,1,10,,,,
CKkZmxcf,game_4,1,1,10,,,,
CkkryGYN,game_2,1,0,4,,,,
CkjnASpF,game_1,1,0,1,,,,
CkGzEiVP,game_3,1,0,3,,,,
CkgUJFOS,game_1,1,0,9,,,,
cKgoNMiY,game_3,1,0,4,,,,
ckfUJhUz,game_1,1,0,1,,,,
ckfTxgkb,game_4,1,0,9,,,,
cKFhYdfJ,game_1,1,0,9,,,,
CkDWrlqV,game_2,1,0,4,,,,
CkdUZSjG,game_4,1,0,2,,,,
CkduCfPe,game_4,1,0,10,,,,
CKDlYvPl,game_1,1,1,8,,,,
cKdABgbJ,game_1,1,0,10,,,,
cKCpxIOd,game_4,1,0,2,,,,
CKcdaOdG,game_4,1,1,8,,,,
ckbxkaaM,game_3,1,0,1,,,,
CKBVSKfE,game_2,1,0,3,,,,
cKBShrCP,game_4,1,0,5,,,,
ckbrFhyn,game_2,1,1,2,,,,
cKbLJEzU,game_4,1,1,9,,,,
cKAidaDe,game_1,1,1,10,,,,
CjzJAZxj,game_3,1,0,5,,,,
cjzeuxyI,game_4,1,0,7,,,,
cjZAZNDt,game_2,1,0,10,,,,
CjyZoGwz,game_2,1,0,8,,,,
cjySMOtd,game_4,1,0,3,,,,
CjYfyyuA,game_4,1,0,5,,,,
CJXPpPqh,game_3,1,0,9,,,,
CJxkTvpd,game_4,1,0,6,,,,
cjWXrdKj,game_3,1,0,5,,,,
CJwcdjHk,game_1,1,0,3,,,,
cjVghpQp,game_1,1,0,3,,,,
cJUVHGPO,game_2,1,0,10,,,,
cjUnvTlb,game_3,1,1,9,,,,
CJtOorCZ,game_3,1,0,7,,,,
cjtkzrkE,game_4,1,1,7,,,,
cJSzTFQh,game_4,1,1,4,,,,
CJSzDMEZ,game_4,1,0,2,,,,
CjqweYHC,game_1,1,1,7,,,,
CjQshQqs,game_4,1,0,9,,,,
CJqJuHbK,game_3,1,0,6,,,,
cJQiLDQD,game_3,1,0,1,,,,
CjQIdTJW,game_1,1,0,3,,,,
cJQEFgTk,game_4,1,0,2,,,,
cJPZDEXP,game_2,1,0,3,,,,
CJpaXmCC,game_4,1,0,3,,,,
cjodZNfR,game_2,1,0,9,,,,
cJOdNlol,game_4,1,0,6,,,,
cjnYFxzv,game_4,1,1,10,,,,
CJnCvyBw,game_1,1,1,10,,,,
CjMjNesO,game_2,1,0,8,,,,
cJMHXzwH,game_2,1,0,10,,,,
cjlPGhsf,game_3,1,0,7,,,,
CjkYvhTt,game_3,1,0,7,,,,
cjkidEHu,game_3,1,0,8,,,,
CjKeuccB,game_2,1,0,9,,,,
cjhbPctf,game_1,1,1,7,,,,
CJgwzglg,game_1,1,0,1,,,,
CjGsdvyF,game_1,1,0,2,,,,
CjgFqFoE,game_4,1,0,5,,,,
cjgDyFzr,game_3,1,0,2,,,,
CJEdqVdW,game_3,1,0,1,,,,
cjeBhpDu,game_3,1,0,4,,,,
CjEaTSxX,game_4,1,1,4,,,,
cJdwiEli,game_3,1,0,1,,,,
cJDrgqEj,game_3,1,0,6,,,,
CjDnLIdI,game_2,1,0,1,,,,
CjdFmBNv,game_4,1,1,10,,,,
cJDbPHtM,game_2,1,0,3,,,,
CjciFpwH,game_4,1,0,10,,,,
cjccrdEH,game_1,1,0,1,,,,
cjbYppKc,game_4,1,0,5,,,,
CjbPMfYW,game_4,1,0,8,,,,
CJBdfdfj,game_3,1,0,5,,,,
cjafYxHF,game_4,1,0,6,,,,
cIZNaGar,game_4,1,0,5,,,,
CIysgtRX,game_1,1,0,9,,,,
CIXMGdps,game_4,1,0,3,,,,
cixCZmNJ,game_3,1,0,6,,,,
cixaEdNP,game_4,1,0,10,,,,
cIWNUHbg,game_1,1,0,2,,,,
CIWFVgJm,game_1,1,0,5,,,,
CiVUOOEX,game_4,1,0,2,,,,
cIVQKrcf,game_1,1,0,6,,,,
CiVmuSCb,game_3,1,0,10,,,,
CIvKzvfF,game_1,1,0,8,,,,
cIunWDze,game_2,1,0,9,,,,
cIUKwOAk,game_3,1,0,6,,,,
cITvcAWB,game_3,1,0,6,,,,
cithEmbG,game_4,1,0,3,,,,
cISGzweN,game_4,1,0,6,,,,
cIsFbLnz,game_3,1,0,7,,,,
CiRurmiN,game_1,1,0,7,,,,
ciquqyKa,game_4,1,0,9,,,,
cIQuPIZZ,game_1,1,0,10,,,,
CIqheLPK,game_3,1,0,2,,,,
cipwRvjy,game_3,1,0,3,,,,
CiPeSshP,game_4,1,0,3,,,,
CiojveUl,game_2,1,0,5,,,,
CInynYmV,game_2,1,0,3,,,,
CiNyBHZv,game_2,1,0,8,,,,
CiNVeeve,game_2,1,0,6,,,,
cinUnRCD,game_3,1,0,4,,,,
CINugzSN,game_3,1,0,2,,,,
ciNHWBzH,game_3,1,0,9,,,,
CiNfhgKj,game_2,1,0,1,,,,
CIMvjLCe,game_3,1,0,10,,,,
cimODXDS,game_3,1,0,7,,,,
cImAkXls,game_2,1,0,6,,,,
CilylpiH,game_1,1,1,1,,,,
ciljanaG,game_3,1,0,10,,,,
ciKiLBmY,game_4,1,0,5,,,,
cIJbyajl,game_4,1,0,1,,,,
CIioQurB,game_2,1,0,8,,,,
CIimmOgF,game_1,1,0,3,,,,
ciIEJhyx,game_3,1,0,8,,,,
CIiACvMp,game_1,1,1,7,,,,
CihTurDO,game_4,1,0,4,,,,
cihLrUEn,game_4,1,0,4,,,,
CiHdArqK,game_3,1,1,10,,,,
ciGxgwWD,game_2,1,0,4,,,,
CigtiPnh,game_2,1,0,3,,,,
cIFnGhGc,game_3,1,0,9,,,,
ciFEdGGN,game_1,1,0,3,,,,
CIeeMYns,game_1,1,0,9,,,,
cidFKneN,game_1,1,0,4,,,,
CIbZMONh,game_1,1,1,10,,,,
CiBTPHLy,game_2,1,0,4,,,,
CiBjzeJI,game_3,1,0,5,,,,
ciAQYrGC,game_1,1,0,6,,,,
cIaPoiFU,game_4,1,0,6,,,,
chztZsEJ,game_1,1,0,6,,,,
Chzmhvhe,game_3,1,0,8,,,,
CHYvnrqs,game_2,1,0,8,,,,
CHYdxorx,game_4,1,0,4,,,,
cHycCwqn,game_3,1,0,5,,,,
CHXmddKI,game_1,1,0,1,,,,
cHXkvuYX,game_1,1,0,7,,,,
chXFpLHZ,game_2,1,0,8,,,,
chWzLghd,game_4,1,1,5,,,,
chwUreXz,game_3,1,0,2,,,,
cHWqLTJJ,game_4,1,1,6,,,,
CHWiVXvh,game_3,1,0,9,,,,
CHUyICkM,game_3,1,0,2,,,,
ChUuvFSF,game_3,1,0,1,,,,
CHThcvTb,game_2,1,0,9,,,,
CHSSbpyU,game_4,1,0,8,,,,
cHSRumoe,game_1,1,0,9,,,,
chscFyUU,game_2,1,0,8,,,,
ChRISXsj,game_4,1,1,8,,,,
cHQzwJSY,game_2,1,0,2,,,,
chqRvRPa,game_3,1,1,10,,,,
ChQQnRBB,game_1,1,0,2,,,,
chPWdqGs,game_2,1,0,9,,,,
chPLLacp,game_2,1,0,4,,,,
cHoNgbNY,game_4,1,0,6,,,,
chOltBmY,game_2,1,0,5,,,,
cHOirIOS,game_3,1,0,6,,,,
choBePWJ,game_4,1,0,7,,,,
ChNUjzFR,game_4,1,0,5,,,,
cHnrSiGV,game_1,1,0,10,,,,
cHNqtPEf,game_2,1,1,2,,,,
CHnGTYnB,game_3,1,0,1,,,,
cHngsFbS,game_4,1,0,10,,,,
chMXgBna,game_1,1,0,6,,,,
CHmNmdUD,game_2,1,0,4,,,,
ChLFZmbD,game_3,1,0,2,,,,
ChLfoqwn,game_3,1,0,6,,,,
CHkVrqrm,game_4,1,0,6,,,,
cHKtrCKS,game_3,1,0,6,,,,
ChKMjTMk,game_1,1,0,6,,,,
chkFmbMJ,game_4,1,0,7,,,,
chjUfmpH,game_2,1,0,4,,,,
chjrblhX,game_1,1,0,8,,,,
ChjNRKdN,game_1,1,0,2,,,,
ChhnSVfy,game_2,1,0,6,,,,
CHGuuDKB,game_1,1,0,3,,,,
ChGafAOb,game_3,1,0,3,,,,
cHfxlptt,game_3,1,0,9,,,,
CHfokfSF,game_3,1,0,2,,,,
cHFJyvRI,game_3,1,0,5,,,,
ChfjeQAN,game_2,1,0,6,,,,
CHfGYuXb,game_1,1,0,6,,,,
CHeuHaqy,game_3,1,1,7,,,,
chEtSrPY,game_3,1,0,9,,,,
cHEhvCTH,game_3,1,0,4,,,,
CheDugmx,game_4,1,0,6,,,,
cHdyhYDA,game_3,1,0,5,,,,
cHdkkMlQ,game_2,1,0,5,,,,
chdGAtDB,game_4,1,0,8,,,,
ChdEyXYd,game_3,1,0,6,,,,
chCuMJLF,game_4,1,0,6,,,,
chCsLfBC,game_2,1,0,4,,,,
cHcJgINf,game_2,1,0,7,,,,
CHCGkVho,game_1,1,0,2,,,,
CHCdntUt,game_4,1,0,1,,,,
CHccqjef,game_2,1,0,1,,,,
cHblwQYY,game_2,1,0,7,,,,
cHbirhKu,game_2,1,0,7,,,,
cHBfhZKN,game_1,1,0,8,,,,
chBEcnbS,game_1,1,1,10,,,,
ChBdCYZj,game_1,1,1,6,,,,
CHAIMBtd,game_1,1,1,4,,,,
CGZRLwlB,game_2,1,0,1,,,,
CgZluBpK,game_1,1,1,7,,,,
cGysZoHn,game_2,1,0,7,,,,
CgySJtWM,game_2,1,0,7,,,,
CGWZQoPD,game_4,1,1,5,,,,
CgWSgSqM,game_3,1,1,3,,,,
CgwRxBSU,game_4,1,1,2,,,,
CGWjXFnG,game_1,1,0,8,,,,
CgWAhOYW,game_4,1,0,1,,,,
CGwAAbph,game_3,1,0,7,,,,
cGVRWGib,game_1,1,0,4,,,,
CGvhoFNl,game_2,1,0,7,,,,
CGVBjlvR,game_4,1,0,6,,,,
cGuTFtCn,game_3,1,0,2,,,,
cGtQIOey,game_2,1,1,2,,,,
cgteKYpb,game_3,1,0,6,,,,
cgSzmnbj,game_2,1,0,3,,,,
cgsUkPAB,game_1,1,0,5,,,,
CGsRCvdk,game_4,1,1,9,,,,
cGsAbdBC,game_1,1,1,8,,,,
cgRksPuz,game_3,1,0,9,,,,
cgrAGSAx,game_2,1,0,1,,,,
CgqwAOdu,game_4,1,0,7,,,,
cgpjiAPG,game_1,1,0,5,,,,
cgPCYfkc,game_4,1,0,1,,,,
cgomBLtu,game_3,1,0,1,,,,
cgnSQhVD,game_3,1,0,8,,,,
cGNHPpRx,game_2,1,0,8,,,,
cGNayLju,game_2,1,0,2,,,,
cgMqMXCP,game_2,1,0,7,,,,
cgMKsRlC,game_2,1,0,7,,,,
cgMbpIlY,game_4,1,0,1,,,,
cGmBCSrr,game_3,1,0,1,,,,
cgLGYjel,game_1,1,0,3,,,,
cGHPTVtY,game_1,1,0,1,,,,
CgGSMgXZ,game_4,1,0,5,,,,
cGgmiRIX,game_4,1,0,4,,,,
cGeNuPsj,game_3,1,0,2,,,,
CgEibLzv,game_1,1,0,6,,,,
CgdioOOP,game_2,1,0,3,,,,
cGcPvcpc,game_4,1,0,1,,,,
cGcmccSP,game_3,1,0,4,,,,
CGcISRMV,game_2,1,0,3,,,,
cGakPMDW,game_1,1,1,10,,,,
CgAaeymh,game_2,1,0,4,,,,
CfzhVvsH,game_4,1,0,10,,,,
cfyvHPUs,game_2,1,0,6,,,,
cFYUGUZm,game_2,1,0,5,,,,
CFyoeBNT,game_1,1,1,9,,,,
cFYhEsyM,game_3,1,0,4,,,,
cfXFzTAD,game_4,1,0,3,,,,
cFwrsEwv,game_4,1,0,1,,,,
CfWdPUGe,game_2,1,0,7,,,,
CfUQnZuN,game_4,1,0,8,,,,
cFtsEKmg,game_2,1,0,8,,,,
CFtjExxx,game_4,1,1,8,,,,
cftfPkRH,game_2,1,0,4,,,,
CFSvSGYo,game_1,1,0,1,,,,
CfScNKYl,game_1,1,0,5,,,,
